Crop_Year,Decade,log_Area,log_Production,Annual_Rainfall,log_Fertilizer,log_Pesticide,Fertilizer_Per_Ha,Pesticide_Per_Ha,log_Fertilizer_Per_Ha,log_Pesticide_Per_Ha,Production_Per_Rainfall,Crop_enc,Season_enc,State_enc,Rainfall_Category_enc
2011,2010,14.342149686576235,14.636631340201395,852.6,19.463251846566724,13.233488261123513,167.51999998808935,0.3299999999998051,5.127054437040138,0.28517894223351586,2666.0157135045556,41,1,14,1
1998,1990,12.786333842776127,13.278513770756783,1048.3,17.37942867709294,11.54846633888932,98.79999999972348,0.28999999999918835,4.603168183314647,0.2546422183729516,557.569397541191,17,2,0,2
1997,1990,8.048788283534199,7.897668150726906,1303.7,12.604136867853239,6.878316169577119,95.16999996958454,0.3099999999009268,4.566117458408122,0.27002713713743176,2.0633581329574606,20,1,3,2
2016,2010,5.860786223465865,5.707110264748875,1959.8,10.890022372798793,4.816241156068032,153.24999956214285,0.349999999,5.038574659946877,0.30010459170959736,0.15307684449786874,48,1,19,0
2006,2000,5.817111159963204,5.1298987149230735,1786.5,10.663915973911978,4.3134800921387715,127.70999961877612,0.2199999993432836,4.857561808699404,0.19885085820687304,0.09403862295323893,43,1,10,0
2009,2000,12.274025643202377,13.05358548280819,1317.2,17.32272249655263,10.502091609029263,155.81999999927208,0.16999999999920584,5.055098650798135,0.157003748808986,354.3622833629196,41,0,29,2
2013,2010,9.875653761606692,11.367888132159504,706.8,14.848813005882084,8.566459432719155,144.4899999925712,0.26999999998611823,4.980107355676237,0.2390169004595694,122.37973949861384,54,2,5,1
2018,2010,9.329011901693681,9.076351731972865,1220.5,14.417753777066505,8.279354696353275,162.19999998559373,0.34999999996891373,5.094976442441733,0.30010459242731125,7.16509626614904,32,2,0,2
2009,2000,12.19559292457479,12.589656768051059,904.1,17.244289399217124,10.42366075127703,155.81999999921268,0.16999999999914103,5.055098650797755,0.1570037488089306,324.6388670228527,2,4,14,1
2009,2000,9.163143937145207,8.684401110400144,847.8,14.211741266612554,7.391698794961559,155.81999998366322,0.16999999998217655,5.055098650698601,0.15700374879443102,6.969804190882515,19,1,28,1
2009,2000,2.4849066497880004,1.6094379124341003,751.7,7.447180021339622,1.0543120297715298,155.81998583454674,0.16999998454545598,5.055098560473392,0.15700373560065267,0.005321271776877382,51,1,10,1
2016,2010,8.24301946898925,7.8383433155571165,2475.3,13.274828637709714,7.193685818395112,153.24999995967104,0.34999999990789477,5.038574662524045,0.30010459238211196,1.0241182882785447,25,2,26,3
2015,2010,7.755338812846501,7.791935956938058,2602.9,12.81693823690743,6.647545691529998,157.90999993231463,0.3299999998585512,5.06833800379861,0.28517894212730993,0.9297322213954696,34,1,13,3
2006,2000,4.330733340286331,5.2832037287379885,462.7,9.167354579800024,2.8622008809294686,127.70999829720003,0.2199999970666667,4.857561798431545,0.1988508563407936,0.4236006042282243,4,1,5,4
2015,2010,6.673297967767654,6.654152520183219,3870.8,11.734066212010237,5.5671988095361,157.90999980011392,0.3299999995822785,5.068338002966688,0.2851789419195861,0.20021700935201586,51,2,17,3
1998,1990,12.152075699568309,11.415522095973136,1260.8,16.745168080316642,10.914214264031132,98.79999999947859,0.28999999999846954,4.603168183312194,0.25464221837239437,71.95272836932683,19,1,12,2
2017,2010,6.7357800142423265,7.43307534889858,2772.5,11.79364364571688,5.770131855197735,157.4399998127943,0.37999999954815694,5.06537597157216,0.32208349884169085,0.6095581602851008,35,4,6,3
2014,2010,7.170888478512505,6.675823221634848,2015.7,12.187139540090271,6.063785208687608,150.95999988387692,0.3299999997461538,5.0236173275552565,0.2851789420428006,0.39291561224740007,34,1,26,3
2011,2010,2.4849066497880004,3.4011973816621555,1434.5875,7.519540548769312,1.5325568680981427,167.5199847709105,0.32999997000000275,5.127054346741185,0.28517891967727327,0.02021487011408166,2,1,21,2
2007,2000,13.159661088928443,14.681350167040602,1004.2,18.053011310073195,11.327089740716417,133.39999999974296,0.15999999999969172,4.900820428087137,0.14842000511800751,2367.058352552222,24,1,0,2
2014,2010,6.39024066706535,6.035481432524756,1483.5,11.405587439773077,5.284978802108856,150.95999974628572,0.32999999944537817,5.023617326649813,0.2851789418166535,0.2810920119439892,46,1,29,2
2018,2010,5.238036435663107,5.480638923341991,2989.7,10.321574666916979,4.198028673498983,162.1999991340096,0.34999999813134014,5.094976437223693,0.30010459106614557,0.07994113119044015,17,4,13,3
2019,2010,12.747128690611314,13.245035773964466,814.5,17.89322395045793,11.752881373253764,171.75999999950005,0.369999999998923,5.151903348089607,0.31481073983924746,693.9914049183653,37,2,27,1
1999,1990,12.511164779491551,11.632200720046548,883.4,17.175825886705482,11.20184142335608,106.12999999960888,0.2699999999990049,4.674043050270816,0.23901690046971638,127.53792152191768,53,1,27,1
2009,2000,11.065262416161877,11.075582617964042,847.8,16.11394836484382,9.293381963115733,155.81999999756192,0.16999999999734006,5.055098650787229,0.1570037488073913,76.16654862447919,45,1,28,1
2017,2010,8.332548939252638,8.660773919893762,815.7,13.391354313824593,7.3653573255101294,157.4399999621174,0.37999999990856587,5.065375972514619,0.32208349910285666,7.074904980906086,54,2,25,1
2009,2000,11.49171204297103,10.829748417047593,618.0,16.540403388974543,9.719805070102831,155.81999999840838,0.16999999999826354,5.055098650792626,0.1570037488081806,81.7152102237618,53,1,7,1
2011,2010,8.137688184977605,8.006700845440367,2585.486364,13.258500322626618,7.029618866738978,167.51999995101755,0.32999999990350876,5.127054436820154,0.28517894216111256,1.1603232724841697,53,1,23,3
2002,2000,9.504128762859725,8.65956043270316,890.8,14.054452164261656,8.118058007002944,94.66999999294244,0.24999999998136274,4.560904769616306,0.22314355129929997,6.470588228030324,45,1,9,1
2016,2010,11.92006250794935,13.046285466194147,2475.3,16.952126470643293,10.870252743643814,153.24999999898003,0.3499999999976705,5.038574662778885,0.3001045924486125,187.19791532856706,41,5,26,3
2006,2000,6.222576268071369,5.8377304471659395,2353.0,11.07036780556505,4.715458539882214,127.70999974610338,0.21999999956262425,4.8575618096886615,0.19885085838666047,0.14534636627907083,51,4,18,3
2016,2010,14.343035764264881,14.831175563650012,710.5,19.375105752867913,13.293214735597724,153.24999999990956,0.3499999999997935,5.038574662784911,0.3001045924501851,3886.274449139656,17,1,7,1
2012,2010,10.288681923801933,10.609180702264592,1366.8,15.30460258845519,9.117574652285885,150.7999999948702,0.3099999999894547,5.022563864927736,0.2700271372050103,29.63418200933993,17,1,4,2
1997,1990,9.963217656743895,7.102499355774649,1266.7,14.518835815718449,8.792139507316014,95.1699999955172,0.309999999985398,4.566117458677777,0.2700271372019136,0.9583958309320313,6,4,12,2
1998,1990,6.2166061010848646,5.993961427306569,3616.7,10.807725945886109,4.983606621708336,98.7999998024,0.28999999942,4.603168181337458,0.25464221792396835,0.11059805897348467,17,2,1,3
1999,1990,7.9854843567338225,6.792344427470809,1144.9,12.649811897141015,6.6770708667093865,106.12999996386449,0.2699999999080695,4.674043049937161,0.23901690039811369,0.7773604674841815,23,2,9,2
2010,2010,10.842197681055646,11.83113189278455,3131.8,15.9548284614662,9.41514325273449,166.1099999908843,0.23999999999530636,5.118652278160742,0.2151113796131603,43.89328819085085,41,3,13,3
2016,2010,8.505525386548555,9.089979015305,942.6,13.537394914301855,7.456078979168212,153.249999968984,0.3499999999291641,5.038574662584421,0.300104592397867,9.404837673026906,48,2,25,1
2005,2000,8.987321812850125,8.936035096566041,1568.6,13.774022716817347,7.427144133408616,119.91999998501,0.20999999997375,4.795129169787291,0.1906203595869555,4.845084785895011,1,1,19,0
2011,2010,8.83651926920248,7.847371836159788,861.9,13.957477545699891,7.728151660457546,167.51999997565116,0.3299999999520349,5.127054436966329,0.2851789421975984,2.9678616974499805,29,1,0,1
2018,2010,9.734713808287442,9.378563004390635,1350.3,14.823485120561537,8.685001606884986,162.1999999903984,0.3499999999792814,5.094976442471173,0.300104592434991,8.761756640182362,44,2,25,2
2018,2010,6.738152494595957,6.068425588244111,2372.9,11.825804413094282,5.690528358977785,162.19999980759195,0.34999999958481615,5.094976441351036,0.30010459214279445,0.18163428708262705,11,1,2,3
2012,2010,0.6931471805599453,0.6931471805599453,1098.3,5.02256386496153,0.27002713721306015,150.79984920015082,0.30999969000031,5.022562871549645,0.2700269005720474,0.000910498041600202,10,2,21,2
2010,2010,11.366499869693802,11.470205837750067,629.2,16.479138581936784,9.93942017352671,166.10999999807694,0.23999999999722155,5.1186522782037835,0.2151113796147048,152.28385226909748,40,2,3,1
2016,2010,13.98557564347282,15.203225409709477,1795.8,19.01764538045892,12.93575508567703,153.25000004205125,0.3499999999997047,5.038574663058115,0.30010459245011933,2230.5852532405693,41,3,29,0
2011,2010,8.888618807300878,9.91338837721339,641.3954545,14.009584418442453,7.780236223993132,167.5199999768874,0.3299999999544702,5.1270544369736655,0.28517894219942946,31.490712674686232,41,1,5,1
2003,2000,10.23001767255615,8.993799971795545,345.6,14.824899774738611,8.803015535644994,98.97999999642956,0.2399999999913426,4.604970165949712,0.21511137960996374,23.298611043696148,10,4,24,4
2015,2010,5.869296913133774,4.804021044733257,2310.8,10.928511246970963,4.766353223579481,157.9099995526629,0.3299999990651558,5.0683380014095105,0.285178941530772,0.05236281804900345,51,4,18,3
2017,2010,10.676877420772277,4.624972813284271,970.9,15.73589892805148,9.709331038095046,157.43999999636742,0.37999999999123235,5.065375972730789,0.3220834991627599,0.1040271911586907,11,2,24,1
1998,1990,13.11952735970512,13.28042127126252,1077.1,17.71262297907729,11.881657914149589,98.79999999980184,0.28999999999941833,4.603168183315432,0.25464221837312984,543.6969635654099,20,1,24,2
2019,2010,10.169269048534572,10.267540214063745,1137.8,15.315329094210359,9.17508203821886,171.75999999341613,0.36999999998581723,5.1519033480543905,0.31481073982968116,25.29618559914204,17,1,11,2
2016,2010,13.279989154936231,14.833869672367864,890.0,18.312058032559765,12.230170203061615,153.2499999997382,0.34999999999940207,5.0385746627838,0.3001045924498952,3110.8393223473718,41,2,0,1
1999,1990,10.251535389774341,11.918243895655118,922.8,14.916165176323245,8.942297514776751,106.12999999625313,0.26999999999046775,4.674043050239492,0.2390169004629942,162.52384030935866,52,4,24,1
2016,2010,5.247024072160486,4.219507705176107,902.8,10.273852114599984,4.206928922969246,153.24999918915344,0.3499999981481482,5.038574657528794,0.300104591078596,0.07421355773791144,4,1,10,1
2017,2010,6.1779441140506,7.538494999413465,4472.3,11.234924908366212,5.213739390072739,157.43999967268192,0.37999999920997923,5.065375970687835,0.32208349859663454,0.41991816282004374,10,4,17,3
1997,1990,11.759113442092596,11.395762237193251,1852.9,16.31477047253951,10.587947861242329,95.16999999925599,0.3099999999975765,4.566117458716654,0.2700271372112102,48.00205081331855,44,4,29,0
2013,2010,9.834941010001018,9.672500823760892,1069.9,14.808098132665911,8.525752456175544,144.48999999226248,0.26999999998554136,4.9801073556741144,0.23901690045911514,14.836900631052526,23,2,3,2
2005,2000,7.650168700845001,9.259225769705994,1568.6,12.436521448399208,6.091309882077698,119.91999994289525,0.2099999999,4.795129169439005,0.19062035952600512,6.693867138407581,21,1,19,0
2011,2010,7.6093665379542115,7.672292455628756,1097.1,12.729976337339105,6.501710002608907,167.51999991690477,0.3299999998363095,5.127054436617727,0.28517894211058686,1.9569774843159442,20,1,3,2
2019,2010,9.256460307589736,9.605553103619997,3844.4,14.40246351987706,8.262370616779444,171.7599999835966,0.3699999999646643,5.151903347997552,0.31481073981424107,3.8617209437463007,7,2,17,3
2004,2000,7.374629015218945,7.9269635448629785,704.0,12.059282080153624,5.816337050894268,108.33999993203261,0.20999999986825596,4.694462292845238,0.19062035949977033,3.9346590853200865,52,2,27,1
2001,2000,13.010152786796422,11.605768968665272,955.0,17.636397082795426,11.66308550706985,102.12999999977147,0.25999999999941825,4.635990328325762,0.23111172096292493,114.89842919905924,45,1,14,1
2012,2010,7.768956044538332,8.438149984075784,2760.7,12.784490560428193,6.598713367408947,150.7999999362368,0.3099999998689218,5.022563864541482,0.27002713711300047,1.6731263803842773,13,4,1,3
2004,2000,12.37050174948254,12.875636410613122,781.8,17.05577197696745,10.809869958674888,108.33999999954044,0.20999999999910918,4.69446229346265,0.19062035960791351,499.7134810696937,17,2,0,1
2007,2000,9.128262260940575,7.86940171257709,1246.2,14.021506648306348,7.296250543670502,133.3999999855173,0.15999999998262945,4.900820427981291,0.14842000510329867,2.098379070696213,27,1,4,2
2014,2010,7.886457270977689,8.922791623969637,2403.2,12.903098793160506,6.778557340510455,150.9599999432481,0.32999999987593986,5.023617327945959,0.28517894214038414,3.120838880192727,13,4,1,3
2008,2000,11.506665914799084,11.848289945398903,1117.9,16.46978023373204,9.098822046977627,143.0399999985606,0.08999999999909435,4.970091038770682,0.08617769624022145,125.09526780114922,24,1,4,2
2016,2010,12.30592250537653,12.989976472461,1048.4,17.33798858484239,11.256108784165866,153.24999999930657,0.3499999999984163,5.038574662781001,0.300104592449165,417.77947308491076,20,1,14,2
1999,1990,6.90875477931522,7.02197642307216,1782.2,11.572429459117961,5.602118820879701,106.12999989387,0.26999999973,4.674043049283801,0.23901690025790148,0.6284367631980491,48,1,19,0
2011,2010,7.483806687665835,6.238324625039508,852.6,12.60435052057879,6.3762846732388585,167.51999990578176,0.3299999998143982,5.127054436551724,0.28517894209411215,0.5993431848471227,8,1,14,1
2017,2010,10.3407419831337,10.27055827265698,2098.563636,15.399754330664287,9.373210639747438,157.43999999491604,0.37999999998772926,5.065375972721628,0.3220834991602215,13.75655209639945,37,2,2,3
1999,1990,8.823353485113792,8.833608482690892,1484.3,13.48787236601424,7.514418216320305,106.12999998436965,0.2699999999602356,4.674043050128566,0.23901690043918936,4.6217071989343745,39,2,20,2
2014,2010,8.080546965824498,7.977625098784593,2627.0,13.09725436813289,6.9725125261974155,150.95999995326315,0.32999999989783285,5.023617328011865,0.285178942156845,1.1092500947433384,53,1,23,3
2016,2010,8.109525659752872,8.272315147956022,965.3,13.141297490396223,7.060261750696906,153.2499999539098,0.34999999989473685,5.038574662486695,0.30010459237236536,4.053662069767262,48,3,27,1
2007,2000,9.086815885690685,9.019542996701185,677.5,13.98005571327934,7.254828271376582,133.39999998490438,0.15999999998189432,4.900820427976731,0.14842000510266493,12.194833930339728,20,1,5,1
2011,2010,9.848397586218168,11.316216909853097,641.3954545,14.969447815553735,8.73984222047447,167.51999999114915,0.3299999999825646,5.127054437058295,0.285178942220553,128.06763642559048,54,2,5,1
2009,2000,6.07993319509559,4.61512051684126,393.0,11.126358457550307,4.319086834900007,155.8199996426147,0.16999999961009177,5.055098648523823,0.15700374847640985,0.2544529255611885,19,1,8,4
2014,2010,11.576134978368113,12.349094486050182,1156.6,16.59314055410233,10.467491413069054,150.95999999858284,0.3299999999969021,5.023617328310099,0.28517894223133317,199.50717603362685,24,0,11,2
2017,2010,2.3978952727983707,2.9444389791664403,1582.4,7.362264487269224,1.5686159179138452,157.4399842560016,0.3799999620000038,5.065375873384875,0.3220834716328838,0.011375126383104697,5,1,21,0
2011,2010,8.160803920954665,7.650168700845001,1544.354545,13.281622700151559,7.052721049232323,167.51999995213714,0.32999999990571427,5.127054436826797,0.2851789421627709,1.3597913804438013,44,1,19,0
2017,2010,9.451638133870434,9.264449697623215,1475.8,14.510604502349256,8.484182277487742,157.43999998763042,0.37999999997014455,5.065375972675644,0.32208349914747897,7.152053118883281,19,1,28,2
2015,2010,8.02322468471667,7.919719760924575,1308.3,13.084924196379877,6.915227293820838,157.90999994822624,0.3299999998918033,5.06833800389874,0.2851789421523115,2.1019643796514833,1,1,19,2
2003,2000,12.485191911571377,10.583321504033949,867.6,17.08010597705196,11.058087532979425,98.97999999962563,0.23999999999909225,4.60497016598168,0.21511137961621343,45.49331483921932,27,1,12,1
2015,2010,7.57198844937744,7.261927092702751,1572.6,12.633502160251988,6.464370211373735,157.9099999186869,0.32999999983007205,5.068338003712852,0.28517894210589706,0.9055068034430199,37,2,10,0
2017,2010,5.062595033026967,6.683360945766275,3865.8,10.115330694050584,4.105284502260435,157.43999899719748,0.37999999757961783,5.06537596642449,0.3220834974152132,0.20642557809342812,38,2,18,3
1998,1990,6.447305862541213,5.771441123130016,1855.0,11.038833489815886,5.21330399222108,98.7999998431746,0.28999999953968253,4.603168181746022,0.2546422180167455,0.17250673845147885,37,5,16,0
2012,2010,8.69265796074698,8.504715669905124,2167.5,13.70844570185414,7.521848429632243,150.79999997468948,0.3099999999479691,5.022563864794794,0.2700271371733419,2.277739329975668,1,1,2,3
2006,2000,11.80613224806471,11.256806656974566,927.9,16.65588691626983,10.292030959492362,127.70999999904744,0.21999999999835906,4.857561811653886,0.19885085874382016,83.41847172818356,27,4,24,1
2009,2000,11.91779039300636,11.080787785446228,889.3,16.966485260028136,10.145866119104886,155.81999999896055,0.16999999999886597,5.055098650796148,0.1570037488086955,72.9911165264915,27,3,3,1
2010,2010,9.446518601560848,9.23883064237581,1419.0,14.559090329362718,8.019652267305412,166.10999998688226,0.23999999998104712,5.118652278136794,0.2151113796016609,7.250176175299382,40,2,28,2
2002,2000,11.964032930957094,12.747795011048794,2511.2,16.51442378913229,10.577757677326384,94.66999999939702,0.24999999999840766,4.5609047696837735,0.22314355131293587,136.9034723889362,41,5,13,3
2014,2010,15.607103513329665,16.731279341540258,891.2,20.624118248799753,14.498441227248186,150.95999999997483,0.329999999999945,5.02361732831926,0.28517894223362106,20717.01074874662,54,2,14,1
2017,2010,13.37536549185254,14.549682112564359,868.2,18.43440838228373,12.407783999319566,157.4400000308142,0.37999999999940987,5.065375972948201,0.32208349916868567,2400.0852310526543,11,1,0,1
2009,2000,7.1316985104669115,7.581209826196346,1225.9,12.179605459315002,5.363636832668679,155.819999875344,0.169999999864,5.055098650007877,0.15700374869342543,1.5988253514978175,21,1,19,2
2014,2010,11.479234236002762,11.743457652957451,3046.4,16.496238862870747,10.370592609978505,150.95999999843866,0.3299999999965869,5.02361732830915,0.2851789422310962,41.3360031376917,0,4,13,3
1999,1990,12.216869152928433,11.896765085381238,1484.3,16.881529010988455,10.907549206206046,106.12999999947505,0.2699999999986645,4.6740430502695665,0.23901690046944832,98.89510200168759,39,1,20,2
2017,2010,4.535820107853298,3.5553480614894135,3865.8,9.584157387461532,3.5855723842480076,157.4399982942579,0.37999999588299027,5.06537596198786,0.3220834961857729,0.008795074755860346,11,1,18,3
2019,2010,4.997212273764115,5.768320995793772,1593.9,10.13657034553311,4.014399072045013,171.75999883156464,0.3699999974829932,5.151903341329156,0.3148107380028023,0.20013802609941775,21,0,20,0
2008,2000,6.906754778648554,6.672032945461067,1363.7,11.86888459277371,4.508879525669805,143.03999985667335,0.08999999990981963,4.970091037785627,0.08617769615831805,0.5785729995024029,33,2,28,2
2004,2000,9.221181395154058,7.888334500738654,1122.8,13.906357811895436,7.660905711877892,108.33999998928175,0.20999999997922436,4.694462293368827,0.19062035959147977,2.3735304574514333,39,1,4,2
1998,1990,11.051572312231935,9.599066156080049,1077.1,15.64465421522166,9.81373679049144,98.79999999843278,0.2899999999953999,4.603168183301714,0.2546422183700148,13.694178800766707,10,4,24,2
2013,2010,9.401043372798053,8.922924930641832,1006.5,14.374171604564914,8.091933455979893,144.48999998805868,0.2699999999776859,4.980107355645221,0.23901690045292978,7.452558363186728,33,1,7,2
2012,2010,6.555356891810665,7.858640655620791,968.7,11.569897305850969,5.38733506286569,150.7999997851852,0.30999999955840457,5.022563863546412,0.2700271368759644,2.670589447021173,15,1,0,1
2008,2000,6.848005274576363,7.771910256435763,1117.9,11.810074880368166,4.450736132681027,143.0399998479915,0.08999999990435706,4.9700910377253535,0.08617769615330652,2.1218355826801716,14,4,4,2
2003,2000,9.035867930125628,8.350429973538136,1353.9,13.630667873797773,7.609128532439294,98.97999998821386,0.23999999997142177,4.604970165867539,0.21511137959389853,3.12504616062852,27,1,3,2
2007,2000,4.61512051684126,6.111467339502679,1769.0,9.498597279178806,2.833213344056216,133.39999866600002,0.1599999984,4.900820418163454,0.14842000373896294,0.25438100607440306,52,1,19,0
2018,2010,14.446537624015825,15.222278644672915,2372.9,19.535367236932103,13.39671648760037,162.1999999999137,0.3499999999998138,5.094976442529478,0.30010459245020016,1720.5689233762193,41,5,2,3
2008,2000,6.57507584059962,6.137727054086234,1827.8,11.536814242376526,4.181133692294492,143.03999980022346,0.08999999987430167,4.970091037393723,0.08617769612573276,0.25276288420354365,53,1,26,0
2006,2000,15.590899762594008,16.22092241938798,590.5,20.440661663051042,14.076772630626094,127.71000000506089,0.2199999999999627,4.857561811700607,0.1988508587451346,18768.82807998505,41,1,27,1
2010,2010,11.049190148737244,11.670928714112977,3119.7,16.1618245638145,9.62212414189503,166.10999999735878,0.23999999999618393,5.118652278199486,0.21511137961386803,37.54078916641319,41,5,17,3
2002,2000,11.581574277275607,11.377185921889247,1629.1,16.131962199450637,10.195307925398769,94.6699999991161,0.24999999999766587,4.560904769680837,0.22314355131234245,53.59155358566598,44,3,29,0
2016,2010,7.729295674310482,2.0794415416798357,1298.9,12.760929269445862,6.680289902018904,153.2499999325781,0.3499999998460185,5.0385746623484025,0.3001045923362777,0.005389175452006177,48,1,4,2
2000,2000,9.63501969900815,9.00663173330058,1413.4,14.221655634841268,8.28813216633799,98.16999999357947,0.25999999998299544,4.596835549133291,0.23111172094989096,5.770482520326529,25,2,28,2
1997,1990,8.96610085736724,9.795011076200044,2051.4,13.52163929190668,7.795201993095444,95.16999998784856,0.30999999996041877,4.566117458598036,0.2700271371828455,8.746709559936283,31,4,2,3
2010,2010,3.1780538303479458,2.995732273553991,1434.5875,8.24840614497268,1.8748743759385615,166.1099927778264,0.23999998956521781,5.118652234997208,0.21511137120179852,0.013244225247156951,32,2,21,2
1999,1990,12.996802422000108,12.076652788945365,1484.3,17.661464933568716,11.687475232831051,106.12999999975933,0.26999999999938773,4.67404305027222,0.2390169004700178,118.38577099077965,27,2,20,2
2018,2010,6.679599185844383,6.472346294500901,1373.0,11.76718001130949,5.63210743794931,162.19999979597483,0.3499999995597484,5.094976441279853,0.3001045921242258,0.4705025488197359,16,2,28,2
2004,2000,9.80659111529043,9.868067607304868,1034.0,14.4918109651843,8.246150578782492,108.3399999940315,0.20999999998843102,4.694462293412267,0.1906203595990886,18.66827851192623,48,1,24,2
2019,2010,6.957497370876951,7.00397413672268,1593.0,12.102649141542262,5.964863865310803,171.75999983641904,0.369999999647619,5.151903347145632,0.3148107395828211,0.6905210290706082,17,1,19,0
2013,2010,7.1693500166706,6.911747300251674,1062.3,12.14179553022312,5.8620959067667,144.48999988868258,0.26999999979198763,4.980107354962176,0.23901690030671063,0.9441777266834437,1,2,0,2
2018,2010,10.235342000707783,9.774517171239168,792.8,15.324136483371065,9.185586507509953,162.19999999418013,0.3499999999874417,5.094976442494346,0.30010459244103566,22.173309760124486,23,2,27,1
2019,2010,10.678560282494745,10.722628413411364,1067.8,15.824635536392211,9.684347227607962,171.75999999604366,0.3699999999914774,5.1519033480696,0.3148107398338127,42.489230153128645,27,3,7,2
2018,2010,8.467372496432281,7.3310603052186325,986.2,13.555993695796467,7.417940697860704,162.1999999658957,0.3499999999264087,5.094976442321034,0.300104592395826,1.5473534764273438,8,1,24,1
2012,2010,6.594413459749778,6.364750756851911,1296.6,11.609008073647272,5.426270730858498,150.79999979342466,0.30999999957534247,5.02256386360069,0.2700271368888941,0.44732376951463537,53,2,19,2
2004,2000,2.70805020110221,3.58351893845611,1434.5875,7.324990842689217,1.3711807233098425,108.33999226142913,0.20999998500000108,4.694462222691555,0.19062034721195634,0.024397257034236487,13,4,21,2
2003,2000,11.605705173102688,12.20958646482997,3321.3,16.20061396072185,10.178617677864024,98.9799999990979,0.23999999999781266,4.604970165976401,0.2151113796151815,60.429048848213334,41,1,17,3
2003,2000,13.710928628018802,14.0260153759075,902.5,18.305845338512462,12.283815788152593,98.97999999989011,0.23999999999973354,4.604970165984326,0.2151113796167306,1367.6454278474844,2,1,7,1
2004,2000,7.607381425639791,7.878912912297133,2939.5,12.292163549014019,6.048600738478791,108.33999994615307,0.20999999989562623,4.6944622929743804,0.1906203595223904,0.8981119234910319,13,4,1,3
2008,2000,8.819665349340653,8.545586265917455,1560.1,13.782642885444407,6.413213025289247,143.03999997885586,0.08999999998669624,4.970091038633881,0.08617769622884704,3.2965835502233296,53,2,29,0
2010,2010,5.834810737062605,4.454347296253507,1317.7,10.944550350903858,4.416911036527384,166.1099995128739,0.2399999992961877,5.118652275300288,0.21511137904935496,0.06450633675001416,43,4,12,2
2001,2000,8.33110454805304,8.106212902619962,2372.5,12.95711248419565,6.984716320118266,102.12999997539035,0.2599999999373494,4.63599032808935,0.23111172091366392,1.396838777071933,46,1,23,3
2012,2010,7.909122183211411,7.661997558901893,746.3,12.92471163143599,6.738756577503976,150.7999999445792,0.3099999998860713,5.022563864596439,0.2700271371260917,2.8473804062074497,48,3,27,1
2009,2000,10.82589951141522,11.376028414869404,1317.2,15.874581255743449,9.054039715938856,155.81999999690257,0.1699999999966207,5.055098650783024,0.15700374880677645,66.20482837366775,17,3,29,2
1999,1990,11.400920702889985,11.090537977666115,2914.6,16.065574380811796,10.091617623866613,106.12999999881292,0.26999999999698,4.674043050263386,0.23901690046812193,22.489192334286287,7,4,13,3
2004,2000,4.997212273764115,3.6375861597263857,1117.7,9.675769805521728,3.461665128429245,108.3399992629932,0.2099999985714286,4.694462286726348,0.19062035842801217,0.033103695058509706,43,4,12,2
2005,2000,11.534941327527868,9.807857321520878,751.9,16.32175648060109,9.97433037846834,119.91999999882691,0.20999999999794572,4.795129169901556,0.19062035960695195,24.17209732122344,44,1,27,1
2017,2010,11.368546882291673,9.884712397209794,1111.7,16.427579835697312,10.400981705833216,157.43999999818104,0.3799999999956098,5.065375972742236,0.322083499165932,17.65494286439242,12,1,12,2
1999,1990,8.058327306580958,7.811163385025279,1434.5875,12.72267854128947,6.74984922321596,106.12999996640393,0.2699999999145299,4.674043049960866,0.2390169004032006,1.719658088670326,53,2,21,2
2002,2000,13.476909857770734,14.63651166982275,648.1,18.027305629747268,12.090619705591052,94.66999999986717,0.24999999999964925,4.560904769688688,0.22314355131392916,3506.8245586995454,41,2,0,1
2001,2000,11.788889144467811,11.995129367297283,1541.3,16.4151281419261,10.441837094035815,102.12999999922498,0.259999999998027,4.635990328320463,0.23111172096182075,105.08207350607793,39,1,28,0
2017,2010,8.906935339059165,9.111182800442965,1830.0,13.965845177314273,7.939572279706782,157.43999997867246,0.3799999999485234,5.0653759726191065,0.3220834991318114,4.9480874289901156,48,1,29,0
2019,2010,3.332204510175204,3.091042453358316,3119.2,8.44215062882274,2.39698576841553,171.75999363851875,0.3699999862962968,5.151903311269848,0.31481072983733044,0.006732495509511255,45,2,13,3
2013,2010,10.67211319427198,10.439044812521303,1235.6,15.645300472963484,9.36284255091505,144.48999999665028,0.2699999999937406,4.980107355704273,0.23901690046557122,27.652152777879447,42,2,12,2
2000,2000,6.2166061010848646,6.214608098422191,3886.9,10.801329140741753,4.875197323201151,98.16999980366,0.25999999948,4.596835547218201,0.23111172055068824,0.12837994285204662,39,1,6,3
1999,1990,11.821005575661202,11.356283350762888,1484.3,16.485663054085144,10.511692123821009,106.12999999922009,0.2699999999980158,4.674043050267187,0.23901690046893756,57.6029104240363,1,1,20,2
2013,2010,9.001346243766392,7.627544390488503,1418.3,13.974434146462489,7.692346082933098,144.4899999821903,0.2699999999667201,4.980107355604885,0.23901690044429524,1.447507578475987,34,1,4,2
2010,2010,7.1316985104669115,7.396335293800808,1319.8,12.243553865873462,5.707110264748875,166.10999986711198,0.239999999808,5.118652277420078,0.2151113794621068,1.2342779199619047,37,1,9,2
2015,2010,5.730099782973574,5.831882477283517,875.7,10.788893625609255,4.6280074198908485,157.90999948563518,0.3299999989250815,5.068338000987714,0.28517894142545297,0.3882608194721242,35,3,15,1
